,0
8594,218
8595,0
8596,0
8597,257
8598,175
8599,0
8600,243
8601,0
8602,0
8603,0
8604,0
8605,0
8606,0
8607,0
8608,0
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,299
8619,0
8620,0
8621,0
8622,0
8623,0
8624,227
8625,0
8626,0
8627,0
8628,0
8629,0
8630,0
8631,0
8632,0
8633,291
8634,220
8635,0
8636,0
8637,145
8638,210
8639,0
8640,0
8641,117
8642,175
8643,156
8644,246
8645,0
8646,0
8647,0
8648,274
8649,211
8650,0
8651,241
8652,0
8653,0
8654,0
8655,0
8656,0
8657,0
8658,0
8659,0
8660,0
8661,0
8662,0
8663,0
8664,0
8665,0
8666,221
8667,0
8668,0
8669,0
8670,0
8671,0
8672,0
8673,0
8674,0
8675,0
8676,241
8677,0
8678,0
8679,0
8680,0
8681,0
8682,240
8683,0
8684,0
8685,268
8686,0
8687,0
8688,0
8689,0
8690,213
8691,0
8692,0
8693,156
8694,0
8695,0
8696,0
8697,0
8698,0
8699,233
8700,0
8701,0
8702,0
8703,233
8704,76
8705,246
8706,0
8707,278
8708,250
8709,0
8710,0
8711,0
8712,0
8713,146
8714,0
8715,0
8716,0
8717,0
8718,0
8719,0
8720,0
8721,0
8722,0
8723,0
8724,0
8725,0
8726,267
8727,0
8728,228
8729,0
8730,259
8731,0
8732,0
8733,0
8734,270
8735,0
8736,0
8737,0
8738,0
8739,0
8740,223
8741,266
8742,0
8743,0
8744,0
8745,0
8746,0
8747,218
8748,198
8749,0
8750,0
8751,209
8752,0
8753,0
8754,0
8755,0
8756,288
8757,279
8758,0
8759,144
8760,0
8761,0
8762,0
8763,0
8764,0
8765,125
8766,0
8767,0
8768,224
8769,0
8770,192
8771,279
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,0
8787,0
8788,0
8789,0
8790,280
8791,0
8792,0
8793,0
8794,0
8795,212
8796,0
8797,0
8798,0
8799,243
8800,0
8801,83
8802,227
8803,0
8804,0
8805,0
8806,0
8807,0
8808,0
8809,0
8810,0
8811,202
8812,0
8813,284
8814,0
8815,162
8816,0
8817,0
8818,0
8819,0
8820,245
8821,0
8822,0
8823,0
8824,0
8825,0
8826,298
8827,273
8828,0
8829,0
8830,0
8831,0
8832,234
8833,195
8834,0
8835,0
8836,259
8837,273
8838,164
8839,0
8840,0
8841,0
8842,0
8843,113
8844,0
8845,0
8846,0
8847,0
8848,0
8849,0
8850,0
8851,183
8852,0
8853,0
8854,0
8855,0
8856,215
8857,220
8858,0
8859,212
8860,225
8861,251
8862,0
8863,0
8864,0
8865,183
8866,0
8867,0
8868,0
8869,0
8870,0
8871,0
8872,233
8873,283
8874,0
8875,208
8876,0
8877,0
8878,0
8879,0
8880,179
8881,245
8882,247
8883,0
8884,240
8885,0
8886,0
8887,0
8888,0
8889,228
8890,0
8891,0
8892,0
8893,0
8894,148
8895,237
8896,0
8897,0
8898,87
8899,0
8900,0
8901,0
8902,0
8903,276
8904,0
8905,272
8906,0
8907,0
8908,96
8909,0
8910,0
8911,0
8912,0
8913,0
8914,0
8915,258
8916,0
8917,0
8918,0
8919,233
8920,191
8921,0
8922,289
8923,0
8924,0
8925,159
8926,0
8927,0
8928,0
8929,0
8930,0
8931,0
8932,0
8933,0
8934,205
8935,0
8936,227
8937,0
8938,0
8939,0
8940,0
8941,0
8942,0
8943,0
8944,176
8945,0
8946,0
8947,0
8948,267
8949,0
8950,0
8951,0
8952,146
8953,0
8954,184
8955,229
8956,266
8957,0
8958,226
8959,0
8960,221
8961,118
8962,276
8963,0
8964,0
8965,0
8966,0
8967,298
8968,0
8969,0
8970,0
8971,122
8972,0
8973,52
8974,0
8975,0
8976,0
8977,0
8978,211
8979,0
8980,100
8981,0
8982,268
8983,221
8984,0
8985,0
8986,0
8987,0
8988,0
8989,0
8990,0
8991,0
8992,0
8993,221
8994,0
8995,0
8996,0
8997,261
8998,0
8999,0
9000,0
9001,220
9002,246
9003,0
9004,0
9005,0
9006,0
9007,0
9008,0
9009,0
9010,248
9011,214
9012,0
9013,250
9014,0
9015,0
9016,0
9017,272
9018,218
9019,0
9020,0
9021,0
9022,262
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,178
9030,0
9031,242
9032,0
9033,0
9034,0
9035,223
9036,274
9037,0
9038,0
9039,287
9040,0
9041,244
9042,0
9043,0
9044,0
9045,0
9046,130
9047,0
9048,226
9049,0
9050,0
9051,0
9052,0
9053,0
9054,193
9055,0
9056,0
9057,231
9058,0
9059,0
9060,215
9061,0
9062,214
9063,0
9064,0
9065,0
9066,0
9067,112
9068,0
9069,0
9070,279
9071,296
9072,0
9073,187
9074,77
9075,0
9076,0
9077,0
9078,0
9079,0
9080,0
9081,0
9082,0
9083,0
9084,0
9085,218
9086,0
9087,0
9088,275
9089,0
9090,0
9091,0
9092,0
9093,0
9094,0
9095,248
9096,284
9097,277
9098,0
9099,0
9100,0
9101,128
9102,0
9103,0
9104,0
9105,253
9106,0
9107,0
9108,0
9109,0
9110,0
9111,135
9112,0
9113,0
9114,0
9115,0
9116,0
9117,0
9118,0
9119,0
9120,85
9121,0
9122,0
9123,0
9124,190
9125,0
9126,0
9127,0
9128,255
9129,0
9130,0
9131,296
9132,289
9133,0
9134,0
9135,0
9136,0
9137,0
9138,0
9139,198
9140,0
9141,211
9142,201
9143,0
9144,0
9145,0
9146,0
9147,180
9148,242
9149,0
9150,301
9151,0
9152,0
9153,0
9154,0
9155,0
9156,0
9157,0
9158,0
9159,0
9160,0
9161,0
9162,0
9163,254
9164,286
9165,0
9166,0
9167,0
9168,0
9169,0
9170,0
9171,0
9172,214
9173,0
9174,0
9175,252
9176,0
9177,0
9178,0
9179,0
9180,0
9181,268
9182,286
9183,0
9184,0
9185,0
9186,0
9187,0
9188,0
9189,189
9190,0
9191,0
9192,0
9193,291
9194,0
9195,277
9196,0
9197,0
9198,0
9199,174
9200,0
9201,0
9202,175
9203,277
9204,231
9205,276
9206,0
9207,0
9208,0
9209,305
9210,0
9211,0
9212,0
9213,220
9214,0
9215,0
9216,0
9217,190
9218,0
9219,179
9220,285
9221,0
9222,227
9223,0
9224,0
9225,243
9226,0
9227,0
9228,0
9229,235
9230,0
9231,0
9232,176
9233,0
9234,0
9235,0
9236,0
9237,0
9238,0
9239,249
9240,0
9241,203
9242,0
9243,0
9244,0
9245,186
9246,0
9247,0
9248,0
9249,0
9250,0
9251,251
9252,0
9253,0
9254,0
9255,227
9256,0
9257,0
9258,0
9259,0
9260,0
9261,0
9262,0
9263,186
9264,0
9265,0
9266,0
9267,0
9268,234
9269,0
9270,75
9271,0
9272,253
9273,0
9274,0
9275,0
9276,229
9277,202
9278,0
9279,0
9280,0
9281,0
9282,271
9283,0
9284,0
9285,0
9286,0
9287,0
9288,0
9289,210
9290,0
9291,0
9292,0
9293,0
9294,0
9295,178
9296,290
9297,0
9298,244
9299,247
9300,66
9301,0
9302,0
9303,235
9304,0
9305,0
9306,0
9307,0
9308,0
9309,0
9310,0
9311,0
9312,277
9313,0
9314,242
9315,0
9316,0
9317,0
9318,267
9319,0
9320,0
9321,210
9322,199
9323,145
9324,243
9325,0
9326,0
9327,0
9328,301
9329,0
9330,0
9331,265
9332,187
9333,0
9334,0
9335,0
9336,0
9337,0
9338,0
9339,0
9340,0
9341,0
9342,142
9343,0
9344,288
9345,0
9346,0
9347,11
9348,0
9349,0
9350,0
9351,0
9352,137
9353,0
9354,0
9355,0
9356,303
9357,0
9358,0
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,251
9366,0
9367,0
9368,290
9369,0
9370,34
9371,0
9372,0
9373,224
9374,0
9375,0
9376,282
9377,180
9378,0
9379,0
9380,206
9381,268
9382,233
9383,0
9384,0
9385,0
9386,0
9387,0
9388,0
9389,0
9390,145
9391,284
9392,0
9393,223
9394,0
9395,0
9396,215
9397,268
9398,0
9399,281
9400,0
9401,0
9402,0
9403,0
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,0
9411,0
9412,227
9413,0
9414,0
9415,0
9416,0
9417,0
9418,234
9419,210
9420,0
9421,273
9422,270
9423,0
9424,216
9425,0
9426,0
9427,238
9428,0
9429,262
9430,115
9431,0
9432,0
9433,244
9434,71
9435,285
9436,0
9437,0
9438,0
9439,318
9440,0
9441,272
9442,0
9443,0
9444,250
9445,0
9446,0
9447,220
9448,0
9449,262
9450,0
9451,0
9452,0
9453,0
9454,0
9455,0
9456,214
9457,0
9458,0
9459,153
9460,0
9461,0
9462,226
9463,0
9464,0
9465,0
9466,220
9467,0
9468,0
9469,0
9470,236
9471,0
9472,219
9473,0
9474,45
9475,0
9476,0
9477,0
9478,245
9479,171
9480,0
9481,0
9482,268
9483,0
9484,0
9485,278
9486,0
9487,0
9488,0
9489,280
9490,0
9491,0
9492,287
9493,0
9494,277
9495,0
9496,0
9497,0
9498,0
9499,163
9500,0
9501,0
9502,0
9503,303
9504,261
9505,0
9506,0
9507,0
9508,135
9509,0
9510,0
9511,237
9512,0
9513,0
9514,0
9515,292
9516,0
9517,0
9518,0
9519,0
9520,0
9521,135
9522,0
9523,0
9524,0
9525,0
9526,148
9527,0
9528,-26
9529,210
9530,0
9531,0
9532,0
9533,0
9534,0
9535,249
9536,0
9537,0
9538,180
9539,312
9540,0
9541,0
9542,0
9543,0
9544,0
9545,0
9546,0
9547,0
9548,206
9549,0
9550,0
9551,0
9552,186
9553,200
9554,0
9555,0
9556,63
9557,0
9558,0
9559,0
9560,0
9561,0
9562,0
9563,279
9564,275
9565,0
9566,0
9567,0
9568,0
9569,0
9570,0
9571,0
9572,0
9573,214
9574,0
9575,0
9576,0
9577,0
9578,0
9579,0
9580,207
9581,0
9582,215
9583,0
9584,220
9585,0
9586,0
9587,0
9588,0
9589,0
9590,0
9591,229
9592,305
9593,0
9594,253
9595,0
9596,0
9597,303
9598,0
9599,0
9600,273
9601,0
9602,0
9603,0
9604,312
9605,0
9606,0
9607,0
9608,0
9609,0
9610,225
9611,0
9612,0
9613,273
9614,0
9615,0
9616,123
9617,0
9618,0
9619,0
9620,0
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,219
9634,0
9635,236
9636,0
9637,0
9638,270
9639,0
9640,0
9641,271
9642,0
9643,215
9644,0
9645,255
9646,0
9647,0
9648,0
9649,-12
9650,0
9651,0
9652,239
9653,0
9654,0
9655,0
9656,0
9657,0
9658,0
9659,0
9660,0
9661,0
9662,0
9663,285
9664,0
9665,0
9666,0
9667,285
9668,135
9669,227
9670,0
9671,0
9672,119
9673,0
9674,0
9675,0
9676,0
9677,0
9678,237
9679,266
9680,242
9681,0
9682,0
9683,0
9684,0
9685,0
9686,0
9687,234
9688,0
9689,0
9690,0
9691,0
9692,308
9693,0
9694,0
9695,0
9696,213
9697,219
9698,0
9699,0
9700,0
9701,187
9702,236
9703,213
9704,0
9705,0
9706,0
9707,0
9708,0
9709,0
9710,0
9711,0
9712,0
9713,284
9714,0
9715,0
9716,0
9717,94
9718,0
9719,277
9720,0
9721,274
9722,0
9723,0
9724,0
9725,232
9726,0
9727,285
9728,175
9729,0
9730,0
9731,274
9732,0
9733,202
9734,0
9735,0
9736,283
9737,0
9738,0
9739,0
9740,0
9741,0
9742,248
9743,0
9744,0
9745,0
9746,0
9747,215
9748,0
9749,0
9750,0
9751,202
9752,0
9753,0
9754,0
9755,0
9756,278
9757,0
9758,0
9759,0
9760,0
9761,0
9762,0
9763,0
9764,219
9765,0
9766,0
9767,0
9768,0
9769,288
9770,0
9771,0
9772,0
9773,0
9774,0
9775,277
9776,0
9777,0
9778,272
9779,271
9780,0
9781,297
9782,0
9783,99
9784,0
9785,0
9786,235
9787,0
9788,0
9789,295
9790,0
9791,283
9792,0
9793,5
9794,0
9795,0
9796,0
9797,267
9798,0
9799,0
9800,0
9801,0
9802,0
9803,0
9804,0
9805,0
9806,0
9807,298
9808,0
9809,0
9810,0
9811,0
9812,0
9813,134
9814,0
9815,0
9816,0
9817,234
9818,0
9819,0
9820,0
9821,0
9822,0
9823,0
9824,211
9825,0
9826,0
9827,0
9828,0
9829,0
9830,220
9831,0
9832,0
9833,0
9834,0
9835,222
9836,0
9837,0
9838,291
9839,86
9840,0
9841,0
9842,200
9843,0
9844,249
9845,0
9846,265
9847,0
9848,0
9849,136
9850,0
9851,0
9852,0
9853,0
9854,0
9855,0
9856,0
9857,0
9858,0
9859,0
9860,277
9861,0
9862,251
9863,0
9864,0
9865,0
9866,0
9867,219
9868,259
9869,0
9870,216
9871,0
9872,0
9873,0
9874,0
9875,0
9876,0
9877,0
9878,0
9879,0
9880,264
9881,0
9882,0
9883,293
9884,0
9885,0
9886,0
9887,0
9888,0
9889,268
9890,198
9891,0
9892,0
9893,0
9894,0
9895,277
9896,0
9897,0
9898,84
9899,0
9900,0
9901,0
9902,304
9903,0
9904,0
9905,0
9906,0
9907,0
9908,0
9909,279
9910,0
9911,0
9912,0
9913,0
9914,0
9915,0
9916,281
9917,294
9918,212
9919,226
9920,-12
9921,0
9922,0
9923,0
9924,0
9925,0
9926,0
9927,236
9928,0
9929,241
9930,222
9931,255
9932,0
9933,0
9934,0
9935,0
9936,0
9937,0
9938,0
9939,0
9940,0
9941,271
9942,276
9943,0
9944,0
9945,0
9946,255
9947,0
9948,221
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,0
9959,0
9960,263
9961,0
9962,0
9963,0
9964,0
9965,0
9966,0
9967,0
9968,0
9969,238
9970,0
9971,0
9972,0
9973,0
9974,224
9975,18
9976,0
9977,0
9978,277
9979,0
9980,0
9981,226
9982,0
9983,230
9984,0
9985,0
9986,0
9987,299
9988,0
9989,192
9990,0
9991,0
9992,0
9993,0
9994,0
9995,0
9996,0
9997,219
9998,0
9999,188
10000,0
10001,299
10002,121
10003,0
10004,0
10005,0
10006,0
10007,0
10008,0
10009,0
10010,0
10011,318
10012,191
10013,0
10014,0
10015,0
10016,267
10017,0
10018,0
10019,190
10020,231
10021,0
10022,180
10023,0
10024,258
10025,0
10026,0
10027,148
10028,239
10029,0
10030,0
10031,0
10032,0
10033,0
10034,0
10035,0
10036,0
10037,0
10038,279
10039,0
10040,0
10041,280
10042,0
10043,297
10044,0
10045,0
10046,0
10047,0
10048,0
10049,296
10050,220
10051,195
10052,0
10053,0
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,0
10061,0
10062,0
10063,221
10064,0
10065,243
10066,241
10067,243
10068,0
10069,0
10070,208
10071,126
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,201
10079,0
10080,0
10081,0
10082,0
10083,28
10084,0
10085,0
10086,131
10087,0
10088,0
10089,0
10090,226
10091,0
10092,284
10093,0
10094,0
10095,0
10096,216
10097,0
10098,0
10099,0
10100,0
10101,0
10102,69
10103,0
10104,0
10105,0
10106,0
10107,0
10108,270
10109,187
10110,0
10111,0
10112,211
10113,0
10114,0
10115,0
10116,289
10117,210
10118,272
10119,0
10120,0
10121,0
10122,254
10123,305
10124,0
10125,0
10126,0
10127,0
10128,0
10129,0
10130,0
10131,109
10132,0
10133,170
10134,0
10135,311
10136,0
10137,0
10138,0
10139,0
10140,0
10141,213
10142,0
10143,285
10144,0
10145,0
10146,0
10147,244
10148,0
10149,0
10150,0
10151,0
10152,244
10153,0
10154,193
10155,0
10156,0
10157,222
10158,0
10159,80
10160,0
10161,0
10162,0
10163,0
10164,0
10165,0
10166,0
10167,0
10168,198
10169,234
10170,0
10171,0
10172,0
10173,0
10174,0
10175,245
10176,289
10177,0
10178,0
10179,193
10180,0
10181,252
10182,0
10183,200
10184,0
10185,0
10186,296
10187,0
10188,240
10189,240
10190,0
10191,0
10192,0
10193,0
10194,0
10195,0
10196,0
10197,304
10198,0
10199,0
10200,0
10201,0
10202,297
10203,0
10204,286
10205,209
10206,0
10207,0
10208,0
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,0
10216,205
10217,109
10218,0
10219,240
10220,0
10221,0
10222,283
10223,0
10224,0
10225,0
10226,0
10227,0
10228,242
10229,0
10230,282
10231,0
10232,0
10233,0
10234,0
10235,0
10236,287
10237,0
10238,288
10239,0
10240,245
10241,0
10242,0
10243,254
10244,262
10245,0
10246,0
10247,0
10248,0
10249,150
10250,0
10251,152
10252,0
10253,0
10254,269
10255,0
10256,0
10257,0
10258,0
10259,0
10260,0
10261,0
10262,215
10263,0
10264,0
10265,183
10266,0
10267,0
10268,0
10269,0
10270,0
10271,0
10272,0
10273,0
10274,0
10275,0
10276,0
10277,0
10278,0
10279,0
10280,0
10281,0
10282,0
10283,0
10284,220
10285,254
10286,0
10287,0
10288,0
10289,278
10290,260
10291,0
10292,0
10293,0
10294,255
10295,0
10296,114
10297,0
10298,0
10299,0
10300,0
10301,164
10302,210
10303,0
10304,0
10305,0
10306,180
10307,0
10308,0
10309,0
10310,0
10311,0
10312,214
10313,0
10314,0
10315,0
10316,0
10317,219
10318,0
10319,0
10320,0
10321,0
10322,0
10323,0
10324,0
10325,0
10326,234
10327,0
10328,0
10329,0
10330,0
10331,0
10332,185
10333,0
10334,222
10335,250
10336,0
10337,0
10338,0
10339,273
10340,161
10341,0
10342,134
10343,0
10344,0
10345,0
10346,0
10347,0
10348,102
10349,221
10350,0
10351,0
10352,0
10353,196
10354,0
10355,0
10356,169
10357,0
10358,0
10359,0
10360,0
10361,0
10362,0
10363,0
10364,0
10365,0
10366,0
10367,0
10368,0
10369,258
10370,0
10371,139
10372,0
10373,0
10374,0
10375,290
10376,0
10377,276
10378,0
10379,0
10380,0
10381,265
10382,219
10383,230
10384,0
10385,0
10386,0
10387,0
10388,0
10389,0
10390,66
10391,0
10392,133
10393,0
10394,0
10395,265
10396,0
10397,0
10398,0
10399,0
10400,0
10401,0
10402,0
10403,0
10404,131
10405,0
10406,0
10407,0
10408,0
10409,0
10410,0
10411,0
10412,0
10413,0
10414,0
10415,0
10416,285
10417,0
10418,203
10419,0
10420,0
10421,281
10422,0
10423,0
10424,0
10425,0
10426,0
10427,0
10428,0
10429,0
10430,272
10431,261
10432,0
10433,153
10434,0
10435,306
10436,0
10437,0
10438,0
10439,270
10440,0
10441,106
10442,0
10443,0
10444,0
10445,0
10446,247
10447,0
10448,0
10449,200
10450,234
10451,0
10452,0
10453,0
10454,0
10455,320
10456,0
10457,271
10458,0
10459,279
10460,0
10461,0
10462,0
10463,0
10464,0
10465,291
10466,0
10467,295
10468,311
10469,0
10470,0
10471,0
10472,0
10473,0
10474,233
10475,0
10476,0
10477,220
10478,0
10479,0
10480,0
10481,0
10482,0
10483,0
10484,0
10485,0
10486,0
10487,191
10488,0
10489,0
10490,0
10491,0
10492,207
10493,0
10494,0
10495,0
10496,0
10497,255
10498,0
10499,260
10500,0
10501,0
10502,0
10503,0
10504,0
10505,0
10506,0
10507,0
10508,0
10509,0
10510,0
10511,0
10512,0
10513,249
10514,240
10515,0
10516,0
10517,0
10518,0
10519,264
10520,37
10521,0
10522,0
10523,242
10524,0
10525,0
10526,0
10527,240
10528,0
10529,238
10530,242
10531,0
10532,246
10533,0
10534,0
10535,0
10536,220
10537,264
10538,275
10539,0
10540,0
10541,0
10542,0
10543,0
10544,0
10545,0
10546,0
10547,0
10548,296
10549,0
10550,0
10551,201
10552,0
10553,0
10554,0
10555,0
10556,0
10557,0
10558,0
10559,0
10560,247
10561,0
10562,0
10563,0
10564,244
10565,0
10566,0
10567,225
10568,246
10569,224
10570,0
10571,0
10572,0
10573,191
10574,215
10575,289
10576,209
10577,0
10578,0
10579,0
10580,0
10581,0
10582,0
10583,0
10584,233
10585,216
10586,0
10587,297
10588,0
10589,0
10590,0
10591,146
10592,0
10593,0
10594,0
10595,0
10596,0
10597,151
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,0
10605,266
10606,225
10607,0
10608,33
10609,287
10610,0
10611,0
10612,0
10613,0
10614,250
10615,0
10616,0
10617,0
10618,0
10619,0
10620,222
10621,284
10622,0
10623,281
10624,0
10625,0
10626,0
10627,147
10628,183
10629,0
10630,0
10631,0
10632,0
10633,0
10634,0
10635,0
10636,0
10637,0
10638,0
10639,210
10640,294
10641,0
10642,0
10643,226
10644,0
10645,0
10646,153
10647,0
10648,0
10649,0
10650,0
10651,0
10652,131
10653,220
10654,0
10655,0
10656,0
10657,229
10658,184
10659,239
10660,0
10661,0
10662,237
10663,0
10664,0
10665,0
10666,261
10667,0
10668,213
10669,0
10670,0
10671,0
10672,0
10673,0
10674,0
10675,160
10676,238
10677,0
10678,108
10679,0
10680,0
10681,0
10682,0
10683,286
10684,0
10685,0
10686,0
10687,0
10688,0
10689,0
10690,0
10691,108
10692,0
10693,0
10694,0
10695,0
10696,243
10697,0
10698,243
10699,0
10700,0
10701,271
10702,0
10703,0
10704,0
10705,0
10706,0
10707,0
10708,0
10709,227
10710,0
10711,169
10712,258
10713,0
10714,293
10715,0
10716,261
10717,0
10718,180
10719,0
10720,0
10721,300
10722,277
10723,0
10724,0
10725,212
10726,0
10727,0
10728,198
10729,0
10730,0
10731,0
10732,0
10733,0
10734,216
10735,207
10736,0
10737,254
10738,0
10739,0
10740,257
10741,0
10742,0
10743,246
10744,0
10745,303
10746,269
10747,0
10748,0
10749,0
10750,0
10751,0
10752,0
10753,222
10754,244
10755,289
10756,0
10757,0
10758,0
10759,252
10760,0
10761,257
10762,0
10763,0
10764,0
10765,0
10766,0
10767,0
10768,0
10769,257
10770,239
10771,231
10772,0
10773,0
10774,0
10775,0
10776,0
10777,0
10778,211
10779,0
10780,0
10781,228
10782,0
10783,0
10784,0
10785,0
10786,246
10787,0
10788,304
10789,293
10790,0
10791,0
10792,0
10793,0
10794,254
10795,0
10796,0
10797,0
10798,240
10799,0
10800,0
10801,0
10802,0
10803,0
10804,0
10805,0
10806,0
10807,197
10808,0
10809,0
10810,247
10811,291
10812,243
10813,281
10814,195
10815,303
10816,0
10817,0
10818,0
10819,0
10820,298
10821,179
10822,0
10823,171
10824,0
10825,0
10826,0
10827,0
10828,0
10829,0
10830,291
10831,0
10832,0
10833,258
10834,0
10835,0
10836,0
10837,0
10838,0
10839,0
10840,218
10841,288
10842,0
10843,143
10844,263
10845,0
10846,0
10847,205
10848,0
10849,224
10850,0
10851,0
10852,182
10853,0
10854,0
10855,232
10856,0
10857,287
10858,0
10859,0
10860,0
10861,0
10862,0
10863,0
10864,0
10865,0
10866,0
10867,231
10868,0
10869,152
10870,0
10871,0
10872,0
10873,0
10874,243
10875,0
10876,254
10877,218
10878,0
10879,0
10880,0
10881,226
10882,0
10883,0
10884,225
10885,0
10886,271
10887,241
10888,0
10889,177
10890,291
10891,0
10892,0
10893,229
10894,0
10895,125
10896,0
10897,0
10898,0
10899,0
10900,0
10901,0
10902,262
10903,0
10904,294
10905,0
10906,284
10907,0
10908,0
10909,0
10910,0
10911,0
10912,263
10913,0
10914,0
10915,0
10916,247
10917,0
10918,0
10919,284
10920,0
10921,260
10922,0
10923,0
10924,0
10925,0
10926,287
10927,251
10928,0
10929,0
10930,0
10931,222
10932,0
10933,208
10934,0
10935,0
10936,0
10937,0
10938,0
10939,0
10940,237
10941,0
10942,195
10943,278
10944,0
10945,0
10946,0
10947,0
10948,255
10949,257
10950,0
10951,0
10952,0
10953,0
10954,254
10955,241
10956,0
10957,0
10958,0
10959,253
10960,0
10961,0
10962,0
10963,116
10964,0
10965,221
10966,0
10967,0
10968,0
10969,0
10970,303
10971,0
10972,0
10973,0
10974,237
10975,240
10976,218
10977,0
10978,0
10979,0
10980,0
10981,0
10982,0
10983,226
10984,284
10985,0
10986,254
10987,0
10988,0
10989,0
10990,0
10991,287
10992,0
10993,0
10994,0
10995,0
10996,0
10997,0
10998,0
10999,0
11000,0
11001,0
11002,273
11003,0
11004,0
11005,0
11006,0
11007,0
11008,233
11009,0
11010,240
11011,0
11012,0
11013,0
11014,0
11015,0
11016,115
11017,231
11018,0
11019,0
11020,0
11021,0
11022,285
11023,0
11024,283
11025,0
11026,0
11027,0
11028,0
11029,0
11030,0
11031,240
11032,0
11033,0
11034,252
11035,0
11036,300
11037,0
11038,0
11039,0
11040,0
11041,0
11042,0
11043,0
11044,0
11045,0
11046,241
11047,0
11048,0
11049,0
11050,0
11051,0
11052,0
11053,262
11054,0
11055,0
11056,202
11057,227
11058,0
11059,0
11060,0
11061,0
11062,0
11063,0
11064,198
11065,0
11066,165
11067,250
11068,0
11069,0
11070,0
11071,167
11072,0
11073,197
11074,0
11075,0
11076,0
11077,0
11078,0
11079,0
11080,0
11081,268
11082,262
11083,0
11084,0
11085,0
11086,0
11087,0
11088,0
11089,0
11090,0
11091,0
11092,181
11093,252
11094,0
11095,0
11096,0
11097,0
11098,223
11099,0
11100,0
11101,0
11102,0
11103,0
11104,0
11105,0
11106,0
11107,0
11108,0
11109,232
11110,228
11111,0
11112,0
11113,0
11114,0
11115,0
11116,311
11117,0
11118,0
11119,0
11120,241
11121,0
11122,0
11123,0
11124,0
11125,0
11126,0
11127,272
11128,0
11129,0
11130,0
11131,0
11132,0
11133,0
11134,0
11135,0
11136,0
11137,0
11138,0
11139,0
11140,176
11141,171
11142,0
11143,141
11144,0
11145,0
11146,0
11147,0
11148,0
11149,262
11150,0
11151,223
11152,0
11153,0
11154,236
11155,233
11156,0
11157,0
11158,0
11159,0
11160,0
11161,0
11162,0
11163,0
11164,0
11165,200
11166,0
11167,0
11168,0
11169,242
11170,0
11171,0
11172,0
11173,0
11174,0
11175,0
11176,0
11177,0
11178,0
11179,220
11180,0
11181,0
11182,0
11183,0
11184,0
11185,0
11186,0
11187,234
11188,0
11189,0
11190,0
11191,224
11192,0
11193,179
11194,0
11195,237
11196,304
11197,0
11198,0
11199,259
11200,286
11201,0
11202,253
11203,0
11204,222
11205,238
11206,0
11207,0
11208,0
11209,0
11210,0
11211,0
11212,0
11213,247
11214,0
11215,0
11216,0
11217,0
11218,0
11219,227
11220,0
11221,290
11222,263
11223,235
11224,0
11225,0
11226,0
11227,0
11228,188
11229,207
11230,0
11231,0
11232,0
11233,0
11234,0
11235,0
11236,0
11237,0
11238,0
11239,0
11240,0
11241,0
11242,0
11243,0
11244,0
11245,0
11246,0
11247,0
11248,152
11249,209
11250,0
11251,0
11252,0
11253,0
11254,227
11255,0
11256,262
11257,0
11258,226
11259,231
11260,0
11261,0
11262,0
11263,0
11264,272
11265,0
11266,305
11267,231
11268,0
11269,0
11270,0
11271,241
11272,0
11273,192
11274,290
11275,0
11276,0
11277,0
11278,0
11279,0
11280,0
11281,0
11282,0
11283,0
11284,0
11285,284
11286,0
11287,0
11288,226
11289,226
11290,0
11291,0
11292,0
11293,0
11294,0
11295,143
11296,0
11297,0
11298,0
11299,0
11300,0
11301,294
11302,0
11303,0
11304,0
11305,0
11306,0
11307,241
11308,0
11309,0
11310,0
11311,0
11312,0
11313,0
11314,0
11315,117
11316,0
11317,226
11318,0
11319,0
11320,0
11321,0
11322,298
11323,0
11324,0
11325,253
11326,0
11327,0
11328,281
11329,0
11330,212
11331,0
11332,0
11333,0
11334,0
11335,0
11336,0
11337,0
11338,246
11339,0
11340,247
11341,0
11342,0
11343,0
11344,0
11345,0
11346,0
11347,0
11348,268
11349,241
11350,0
11351,275
11352,17
11353,0
11354,252
11355,0
11356,0
11357,257
11358,0
11359,0
11360,0
11361,60
11362,0
11363,0
11364,0
11365,0
11366,0
11367,0
11368,0
11369,0
11370,0
11371,228
11372,0
11373,0
11374,0
11375,0
11376,229
11377,0
11378,0
11379,0
11380,220
11381,0
11382,264
11383,294
11384,0
11385,0
11386,0
11387,218
11388,0
11389,0
11390,0
11391,277
